0.0	0.00018203828544386752
0.01	-1.2078476017751241e-5
0.02	-0.00013433436331866867
0.03	-0.00010614879241828403
0.04	-4.418598118381667e-5
0.05	-0.00017430229335490012
0.06	-5.089102582249011e-5
0.07	-8.856508555404051e-5
0.08	-9.001073274734144e-5
0.09	-0.00010368376323214973
0.1	-7.951196555371912e-5
0.11	-0.00011782160807377141
0.12	2.6809386017934543e-5
0.13	2.3429605307668798e-5
0.14	0.0001456830697559996
0.15	0.0001521864934495197
0.16	0.00011241151079837047
0.17	2.3880521800934995e-5
0.18	1.6669618653236387e-6
0.19	-0.0001304960504761005
0.2	-0.00011531329489298129
0.21	-9.948084435075612e-5
0.22	-5.7595530466639426e-5
0.23	-0.00011436113912857221
0.24	-0.00011344894032242851
0.25	-0.00011024335871215348
0.26	-0.00017036775493109115
0.27	-4.905452729664635e-5
0.28	-0.00013652494827171572
0.29	-0.0002030825976964663
0.3	-0.0001707890668842574
0.31	-2.451981129580739e-5
0.32	-9.127563682532835e-5
0.33	-6.302621815551935e-5
0.34	-6.011009467845663e-5
0.35	-2.9293307009395898e-5
0.36	-2.634718243627203e-5
0.37	6.322694282099645e-5
0.38	0.00020682329684718688
0.39	0.00027905574820694264
0.4	0.00017646505702025971
0.41	0.0003097495916803034
0.42	0.0002464953091223906
0.43	0.00020887015957368038
0.44	0.00010658101960709598
0.45	0.00014521647800460566
0.46	0.0001155960333334068
0.47	5.3427558084084386e-5
0.48	-1.4590835273094136e-5
0.49	-6.580768281136629e-5
0.5	-9.752055316970628e-5
0.51	-0.00010673635090581095
0.52	-0.00012075349563725377
0.53	-0.000164425734196381
0.54	-0.0002540381877316363
0.55	-0.00022998427146201107
0.56	-0.00022205009806629917
0.57	-0.00016104883753216575
0.58	-0.00010642975656932312
0.59	-0.00011066984340364825
0.6	-0.00016411031441355365
0.61	-0.00026892266940588033
0.62	-0.00019075419730036461
0.63	-0.00015719921317794663
0.64	-7.125486008067735e-5
0.65	2.0795466247777698e-5
0.66	-4.919589390768253e-6
0.67	0.00015274505788534723
0.68	0.0001703725039748311
0.69	0.00011158194728120919
0.7	6.471251783619661e-5
0.71	8.93788882095328e-5
0.72	9.280821075829855e-5
0.73	3.516042943168127e-5
0.74	2.9525237555879006e-6
0.75	-5.624751330635958e-5
0.76	-3.551769005409199e-5
0.77	-9.961811032933754e-5
0.78	-0.0001311372536824077
0.79	-6.807276695563398e-5
0.8	2.2524650526224535e-6
0.81	-0.00018624731186377854
0.82	-0.00015127896779306687
0.83	-0.00020973996503913483
0.84	-0.00018944993147119942
0.85	-0.00011029906764444596
0.86	-4.809096500023674e-5
0.87	-7.904291263582872e-6
0.88	1.3045398614095084e-5
0.89	9.359992137370464e-7
0.9	2.0740501913436226e-5
0.91	4.535903604325333e-5
0.92	9.294693590203922e-5
0.93	7.387188391955937e-5
0.94	6.923204214079127e-5
0.95	5.8662520933096595e-5
0.96	7.36616988727204e-5
0.97	3.93556966218277e-5
0.98	-3.057373208733149e-5
0.99	1.9789245192567147e-5
1.0	-6.823594978658534e-5
1.01	-0.00010216640769996245
1.02	-0.0001401582809176354
1.03	-0.00013814718624831804
1.04	-0.00013658360897321614
1.05	-0.00012629352134402883
1.06	-7.917633104924499e-5
1.07	-1.0697983910113456e-5
1.08	1.955447252289408e-5
1.09	1.5786313760648425e-5
1.1	5.570361867953023e-5
1.11	4.212829592326812e-5
1.12	0.00017714401782460316
1.13	0.00021005631013630146
1.14	0.00010337427472399322
1.15	0.00013213461598746387
1.16	0.00013525192370317013
1.17	0.00010135202790080496
1.18	0.00014338760506858635
1.19	-2.486517285451566e-5
1.2	1.7535070845363786e-5
1.21	0.00010359967635654458
1.22	0.00013805986270570172
1.23	0.00010640301342692779
1.24	7.455981418676246e-5
1.25	4.5990632836836785e-5
1.26	-9.86409580039979e-6
1.27	-5.0592607768512986e-5
1.28	2.4137263459714154e-5
1.29	-4.950884765149627e-5
1.3	1.9582699736795257e-5
1.31	1.735993998662945e-6
1.32	1.7449201237029026e-5
1.33	-8.756752816892164e-5
1.34	-4.410910461265627e-5
1.35	-1.018526308728628e-5
1.36	-1.3491762249021504e-5
1.37	2.715541193394595e-5
1.38	5.408912961414989e-5
1.39	8.70875528492159e-5
1.4	0.00010862588071904126
1.41	2.0617581850100554e-5
1.42	3.815139606084407e-5
1.43	-3.387704106967271e-5
1.44	-4.81986670102752e-5
1.45	-4.397746540527472e-5
1.46	-5.801364415154222e-5
1.47	-3.310994149536913e-6
1.48	5.220323722472632e-5
1.49	1.9678170707327868e-5
1.5	9.456595023209363e-5
1.51	0.00013025199554878527
1.52	0.00017147449644033805
1.53	0.00016635647177333886
1.54	0.0001489101791040274
1.55	3.9912378242973875e-5
1.56	2.074058609483118e-5
1.57	-2.237350654267233e-5
1.58	-4.560081467229774e-5
1.59	1.4458267726190907e-5
1.6	1.3968973319036468e-5
1.61	2.3633997776746783e-5
1.62	-6.617529942356172e-5
1.63	-1.6674750774910492e-5
1.64	1.1846231651309117e-5
1.65	7.374475349766704e-5
1.66	-4.025447336614122e-5
1.67	-9.60469765546419e-7
1.68	1.723367357635342e-5
1.69	1.3779044758732748e-5
1.7	2.404689455590539e-5
1.71	6.062754214474594e-5
1.72	8.581909779514748e-5
1.73	0.0001289259496074841
1.74	0.00013777237009059205
1.75	0.00012987216203822342
1.76	0.0001220373247799643
1.77	0.00014979775079380865
1.78	6.989818867309887e-6
1.79	0.0001025210666230856
1.8	3.3500464517203695e-5
1.81	2.9750707327334563e-5
1.82	2.536706909872529e-5
1.83	9.190521586451089e-5
1.84	0.00014455913654958256
1.85	0.00010530224074009565
1.86	3.622738312664375e-5
1.87	5.302754506166369e-5
1.88	4.9065221756817436e-5
1.89	-1.3389146135419033e-5
1.9	-0.00012402147769443334
1.91	-4.525051986002565e-5
1.92	-0.00011809238167406355
1.93	-8.134673503190945e-5
1.94	-3.206240356039874e-5
1.95	7.850083716931388e-5
1.96	-1.474705875462382e-5
1.97	-0.0001201133766165137
1.98	-0.00016394513867227625
1.99	-0.00010778680755831594
2.0	-0.00018380171181334187
2.01	-0.0001737945053002268
2.02	-0.00019618716426431895
2.03	-0.00013850517624712684
2.04	-3.188325054248325e-5
2.05	-0.0001068772915542431
2.06	-0.00019242656141553815
2.07	-0.00013004457482894289
2.08	-0.00023168616536359558
2.09	-0.00020840036370330803
